system_file	kepler_file	num_moons	Planet_period(days)	P_Transits_present/absent	SNR1	SNR2	SNR3	SNR4	SNR5	M_Transits_present/absent1	M_Transits_present/absent2	M_Transits_present/absent3	M_Transits_present/absent4	M_Transits_present/absent5	DW_statistic	Best_offset	Planet_Transit_duration	t0_bary
july13_res_997	dummy_lc.txt	2	34.288963400910994	110110001111111100011111111000111111	3.40623442567963	2.8950588188150146	NA	NA	NA	110110001111111100011111111000111111	110110001111111100011111111000111111	NA	NA	NA	1.9881548553201298	16.683316415918245	0.130957865774391	369.58033685836
july13_res_762	dummy_lc.txt	2	411.92788908378	1111	11.795677212752668	12.974407935565006	NA	NA	NA	1111	1001	NA	NA	NA	1.9895776824396352	0.0	0.5122081312927742	354.39457964647147
july13_res_482	dummy_lc.txt	2	97.18717854816725	1101110111011	6.347224144979213	4.579748873990095	NA	NA	NA	1101110111011	1101110111011	NA	NA	NA	1.9890843153841904	0.0	0.36492493265468423	353.3964735794116
july13_res_517	dummy_lc.txt	2	510.4664654280631	111	3.757045907856417	6.173224173928854	NA	NA	NA	111	111	NA	NA	NA	1.9890686139955092	0.0	0.5695764493931027	354.39304185587935
july13_res_422	dummy_lc.txt	2	81.9623632352173	1110111011010111	1.0919833844180573	2.2959885595079546	NA	NA	NA	1110111011010111	1110111011010111	NA	NA	NA	1.9883421866389728	7.268924151736628	0.2892246672132752	360.1659412847613
july13_res_192	dummy_lc.txt	2	37.03987504790993	111110011111111000111111100101111	1.5109426882846477	1.7812410154369596	NA	NA	NA	111110011111111000111111100101111	111110011111111000111111100101111	NA	NA	NA	1.9879286561722251	25.401080994289405	0.5176876414383519	378.2980986289235
july13_res_947	dummy_lc.txt	2	104.72152951994259	110111111011	1.4886914103142401	0.960766589605643	NA	NA	NA	110111111011	110111111011	NA	NA	NA	1.9890308143028805	21.049245202236264	0.5936562269995358	374.44617431211566
july13_res_702	dummy_lc.txt	2	38.923776569586344	11111001111111000111111100111111	133.2740276650221	15.257662082790207	NA	NA	NA	11111001111111000111111100111111	11101001101111000110110100111011	NA	NA	NA	1.983865782134661	14.315815852505994	0.419667749105155	367.7128042098863
july13_res_302	dummy_lc.txt	2	16.032760218596895	111011111111000000111110111101111110000001111111111111111100000011111111101111	0.6387756630468693	1.6548243743460835	NA	NA	NA	111011111111000000111110111101111110000001111111111111111100000011111111101111	111011111111000000111110111101111110000001111111111111111100000011111111101111	NA	NA	NA	1.9888818264595702	1.706249573403911	0.24236545631245643	354.60320180032267
july13_res_777	dummy_lc.txt	2	469.0159331616353	111	3.8149548253364354	3.0637890016112426	NA	NA	NA	111	111	NA	NA	NA	1.9894160064351643	278.1915291894759	0.4364294471270606	632.0884421884759
july13_res_717	dummy_lc.txt	2	24.49762766095967	111011110001111011011110001111111111110000111111111	0.7718268954153145	0.6207212813080899	NA	NA	NA	111011110001111011011110001111111111110000111111111	111011110001111011011110001111111111110000111111111	NA	NA	NA	1.9900439953158418	13.179703087876216	0.16391430125428594	366.076660352172
july13_res_452	dummy_lc.txt	2	11.564129802746688	111101001111111100000000111111110011111011111111000000000111111111111101011111110000000001110111110111111111	2.8927475866393317	4.186567247251882	NA	NA	NA	111101001111111100000000111111110011111011111111000000000111111111111101011111110000000001110111110111111111	111101001111111100000000111111110011111011111111000000000111111111111101011111110000000001110111110111111111	NA	NA	NA	1.9881561965633154	0.07899397828811995	0.2606290893919659	352.97604601093
july13_res_207	dummy_lc.txt	2	357.4634600271268	1111	2.6571633068109546	4.321109664480052	NA	NA	NA	1111	1111	NA	NA	NA	1.989051246010668	7.019457172191115	0.4822503487940896	360.9167901758577
july13_res_188	dummy_lc.txt	3	20.098323318424114	11110111110000111111111111110000011111011111110000011111011111	0.7934853738374532	1.9017536833751354	1.194465102635012	NA	NA	11110111110000111111111111110000011111011111110000011111011111	11110111110000111111111111110000011111011111110000011111011111	11110111110000111111111111110000011111011111110000011111011111	NA	NA	1.9980893606472212	1.224038947679681	0.32776462224286007	354.1210439477464
july13_res_148	dummy_lc.txt	3	395.3442834679394	1111	3.951123074240511	2.5139311582562622	5.81394726780338	NA	NA	1111	1111	1111	NA	NA	1.9907272431945253	0.0	0.631898015015722	354.3967329977493
july13_res_668	dummy_lc.txt	3	15.180515882714008	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	1.2393061078363228	1.881027762583949	2.100519153184694	NA	NA	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	NA	NA	1.990719372413969	1.1518782198714301	0.19581899725653645	354.045945113164
july13_res_811	dummy_lc.txt	1	253.73017948638815	11111	3.864476715552532	NA	NA	NA	NA	11111	NA	NA	NA	NA	1.9889801176775856	24.619253740735324	0.4224687505472228	378.01582419384374
july13_res_816	dummy_lc.txt	1	11.512092746414679	111001101111111000000000010111110011111111111111000000000011111111111111011111110000000001111111110111111110	4.492060848380221	NA	NA	NA	NA	111001101111111000000000010111110011111111111111000000000011111111111111011111110000000001111111110111111110	NA	NA	NA	NA	1.990561444084676	0.06109589070358475	0.14224549350830462	352.9580683422045
july13_res_681	dummy_lc.txt	1	21.929443109121113	111111111000011110111111110000111111111111000001111111110	10.832132351048825	NA	NA	NA	NA	111111111000011110111111110000111111111111000001111111110	NA	NA	NA	NA	1.992499211705208	3.6149928615182017	0.35021128146504504	357.01196252762924
july13_res_6	dummy_lc.txt	1	10.6571020107148	111110110111111111000000001111111110000111111111111100000000011111111101111101111111111000000000111111111101110111111	5.2887499491455365	NA	NA	NA	NA	111110110111111111000000001111111110000111111111111100000000011111111101111101111111111000000000111111111101110111111	NA	NA	NA	NA	1.9898662903424826	0.23232018414506228	0.1535867514905347	353.1292909597067
july13_res_761	dummy_lc.txt	1	22.941107662959194	110111111000011101111111100001111111111110000111111111	2.8964951644846644	NA	NA	NA	NA	110111111000011101111111100001111111111110000111111111	NA	NA	NA	NA	1.9861713121266027	0.261436498193836	0.19017533070979797	353.15844050055813
july13_res_751	dummy_lc.txt	1	283.58691230395084	11011	3.6399007140445296	NA	NA	NA	NA	11011	NA	NA	NA	NA	1.987009743502735	2.763582785525339	0.4993543566722816	356.1528023224676
july13_res_261	dummy_lc.txt	1	41.10898347354763	110110011011110011111110011111	19.17652777015898	NA	NA	NA	NA	110110011011110011111110011111	NA	NA	NA	NA	1.9899676796852215	6.913116002971343	0.22245661508869738	359.81008046314787
july13_res_386	dummy_lc.txt	1	206.91708658205604	111111	1.597099727657924	NA	NA	NA	NA	111111	NA	NA	NA	NA	1.9897318848753478	71.60627088024265	0.3194766331689547	424.50311554163136
july13_res_426	dummy_lc.txt	1	160.57396264653985	11111101	51.99413547048046	NA	NA	NA	NA	01110001	NA	NA	NA	NA	1.9877643425426332	13.688498724720791	0.31500590817907037	367.0859783993319
july13_res_831	dummy_lc.txt	1	67.51360802853749	1110111110111101111	5.545161897710088	NA	NA	NA	NA	1110111110111101111	NA	NA	NA	NA	1.984796968112389	8.714177954008772	0.27087775410739534	361.6112144860884
july13_res_531	dummy_lc.txt	1	11.043097739841729	11110010111011101000000000111111110110111011111111100000000110111010110111111101111100000000011101011101111111111	9.659800569388127	NA	NA	NA	NA	11110010111011101000000000111111110110111011111111100000000110111010110111111101111100000000011101011101111111111	NA	NA	NA	NA	1.9878404828638563	0.8323714221902938	0.15589199661805608	353.72937379751505
july13_res_1	dummy_lc.txt	1	10.176936884592429	11111111111101111110000000001111111100111111111111111110000000001111111111101111111111111110000000000111111111101111111110	422.3779511402738	NA	NA	NA	NA	11111111111101111110000000001111111100111111111111111110000000001111111111101111111111111110000000000111111111101111111110	NA	NA	NA	NA	1.9905870535548515	0.0	1.0211407715155147	353.897855119372
july13_res_601	dummy_lc.txt	1	92.29814924817867	11011101110111	1.4138058160565512	NA	NA	NA	NA	11011101110111	NA	NA	NA	NA	1.9911585038165458	14.131999912803133	0.3566073832985631	367.0290350217165
july13_res_326	dummy_lc.txt	1	17.93732250243387	110111111100000011111111111111100000111110111101111000000111111111111	5.328822515776033	NA	NA	NA	NA	110111111100000011111111111111100000111110111101111000000111111111111	NA	NA	NA	NA	1.9900130411802077	7.456210726112834	0.16402627466883793	360.35327964913625
july13_res_337	dummy_lc.txt	2	40.03154029000965	1111100111111100111111100101111	35.86550990162667	55.48929802877624	NA	NA	NA	1111100111111100111111100101111	1111100111111100111111100101111	NA	NA	NA	1.9773739804624932	17.29162277601499	7.830899564469794	376.1873475603144
july13_res_682	dummy_lc.txt	2	62.18703521092717	11101111101111101111	11.449164873595608	16.30475415982152	NA	NA	NA	11101111101111101111	11101111101111101111	NA	NA	NA	1.9872470154378485	37.95448072816829	0.27735361560522503	390.851107937864
july13_res_997	dummy_lc.txt	2	34.288963400910994	110110001111111100011111111000111111	3.40623442567963	2.8950588188150146	NA	NA	NA	110110001111111100011111111000111111	110110001111111100011111111000111111	NA	NA	NA	1.9881548553201298	16.683316415918245	0.130957865774391	369.58033685836
july13_res_762	dummy_lc.txt	2	411.92788908378	1111	11.795677212752668	12.974407935565006	NA	NA	NA	1111	1001	NA	NA	NA	1.9895776824396352	0.0	0.5122081312927742	354.39457964647147
july13_res_482	dummy_lc.txt	2	97.18717854816725	1101110111011	6.347224144979213	4.579748873990095	NA	NA	NA	1101110111011	1101110111011	NA	NA	NA	1.9890843153841904	0.0	0.36492493265468423	353.3964735794116
july13_res_517	dummy_lc.txt	2	510.4664654280631	111	3.757045907856417	6.173224173928854	NA	NA	NA	111	111	NA	NA	NA	1.9890686139955092	0.0	0.5695764493931027	354.39304185587935
july13_res_422	dummy_lc.txt	2	81.9623632352173	1110111011010111	1.0919833844180573	2.2959885595079546	NA	NA	NA	1110111011010111	1110111011010111	NA	NA	NA	1.9883421866389728	7.268924151736628	0.2892246672132752	360.1659412847613
july13_res_192	dummy_lc.txt	2	37.03987504790993	111110011111111000111111100101111	1.5109426882846477	1.7812410154369596	NA	NA	NA	111110011111111000111111100101111	111110011111111000111111100101111	NA	NA	NA	1.9879286561722251	25.401080994289405	0.5176876414383519	378.2980986289235
july13_res_947	dummy_lc.txt	2	104.72152951994259	110111111011	1.4886914103142401	0.960766589605643	NA	NA	NA	110111111011	110111111011	NA	NA	NA	1.9890308143028805	21.049245202236264	0.5936562269995358	374.44617431211566
july13_res_702	dummy_lc.txt	2	38.923776569586344	11111001111111000111111100111111	133.2740276650221	15.257662082790207	NA	NA	NA	11111001111111000111111100111111	11101001101111000110110100111011	NA	NA	NA	1.983865782134661	14.315815852505994	0.419667749105155	367.7128042098863
july13_res_302	dummy_lc.txt	2	16.032760218596895	111011111111000000111110111101111110000001111111111111111100000011111111101111	0.6387756630468693	1.6548243743460835	NA	NA	NA	111011111111000000111110111101111110000001111111111111111100000011111111101111	111011111111000000111110111101111110000001111111111111111100000011111111101111	NA	NA	NA	1.9888818264595702	1.706249573403911	0.24236545631245643	354.60320180032267
july13_res_777	dummy_lc.txt	2	469.0159331616353	111	3.8149548253364354	3.0637890016112426	NA	NA	NA	111	111	NA	NA	NA	1.9894160064351643	278.1915291894759	0.4364294471270606	632.0884421884759
july13_res_717	dummy_lc.txt	2	24.49762766095967	111011110001111011011110001111111111110000111111111	0.7718268954153145	0.6207212813080899	NA	NA	NA	111011110001111011011110001111111111110000111111111	111011110001111011011110001111111111110000111111111	NA	NA	NA	1.9900439953158418	13.179703087876216	0.16391430125428594	366.076660352172
july13_res_452	dummy_lc.txt	2	11.564129802746688	111101001111111100000000111111110011111011111111000000000111111111111101011111110000000001110111110111111111	2.8927475866393317	4.186567247251882	NA	NA	NA	111101001111111100000000111111110011111011111111000000000111111111111101011111110000000001110111110111111111	111101001111111100000000111111110011111011111111000000000111111111111101011111110000000001110111110111111111	NA	NA	NA	1.9881561965633154	0.07899397828811995	0.2606290893919659	352.97604601093
july13_res_207	dummy_lc.txt	2	357.4634600271268	1111	2.6571633068109546	4.321109664480052	NA	NA	NA	1111	1111	NA	NA	NA	1.989051246010668	7.019457172191115	0.4822503487940896	360.9167901758577
july13_res_188	dummy_lc.txt	3	20.098323318424114	11110111110000111111111111110000011111011111110000011111011111	0.7934853738374532	1.9017536833751354	1.194465102635012	NA	NA	11110111110000111111111111110000011111011111110000011111011111	11110111110000111111111111110000011111011111110000011111011111	11110111110000111111111111110000011111011111110000011111011111	NA	NA	1.9980893606472212	1.224038947679681	0.32776462224286007	354.1210439477464
july13_res_148	dummy_lc.txt	3	395.3442834679394	1111	3.951123074240511	2.5139311582562622	5.81394726780338	NA	NA	1111	1111	1111	NA	NA	1.9907272431945253	0.0	0.631898015015722	354.3967329977493
july13_res_668	dummy_lc.txt	3	15.180515882714008	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	1.2393061078363228	1.881027762583949	2.100519153184694	NA	NA	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	1110111101111000000111111011111111111000000011111111111111111000000011011101111110	NA	NA	1.990719372413969	1.1518782198714301	0.19581899725653645	354.045945113164
july13_res_238	dummy_lc.txt	3	34.100474038259115	1111110011101111000111111110001010110	1.235853502626261	0.8640488663875624	1.2745503686329107	NA	NA	1111110011101111000111111110001010110	1111110011101111000111111110001010110	1111110011101111000111111110001010110	NA	NA	1.989947260342574	4.625717757191507	0.15635852205040268	357.5207706921896
july13_res_533	dummy_lc.txt	3	74.81792343123419	11101111011110111	6.302289372809689	3.6481907039421073	3.4194967852450517	NA	NA	11101111011110111	11101111011110111	11100111011010110	NA	NA	1.989420397210756	18.98707071177319	0.22592027292054595	371.8840660924713
july13_res_403	dummy_lc.txt	3	185.50380452820593	1111111	2.6105405248078055	3.950425738213451	1.372321826046412	NA	NA	1111111	1111111	1111111	NA	NA	1.987187465024586	101.05040716049928	0.24428482835963514	453.9426127783643
july13_res_323	dummy_lc.txt	3	426.206527491799	111	4.445562002326669	7.077545072776839	12.117340265910546	NA	NA	111	111	111	NA	NA	1.9907053333515699	0.0	0.5291500199961097	354.8970063333548
july13_res_553	dummy_lc.txt	3	52.893837300653956	111101111110111011011011	0.9834512463890647	1.1393250294145678	1.6072600074166563	NA	NA	111101111110111011011011	111101111110111011011011	111101111110111011011011	NA	NA	1.9923125509749469	18.19734779818401	0.23156163485677037	371.0944397174042
july13_res_88	dummy_lc.txt	3	18.346406274531784	11111111110000011111011111111100000011101101011111100000111111111110	1.339120572027333	1.8132941034648935	1.3802898437385833	NA	NA	11111111110000011111011111111100000011101101011111100000111111111110	11111111110000011111011111111100000011101101011111100000111111111110	11111111110000011111011111111100000011101101011111100000111111111110	NA	NA	1.991776670991213	2.782136239552112	0.21480756027871367	355.67913679542755
july13_res_928	dummy_lc.txt	3	68.02299995324582	1110111110111101110	2.6866226007202916	1.9830749709177156	2.857378458301438	NA	NA	1110111110111101110	1110111110111101110	1110111110111101110	NA	NA	1.989758892543134	5.274816171272627	0.16261819553900897	358.17184124051954
july13_res_48	dummy_lc.txt	3	473.7401730649988	111	4.505366569071871	5.57478835989675	3.550096717128524	NA	NA	111	111	111	NA	NA	1.988265682563423	74.94791807120532	0.4932824022566145	429.34485107062125
july13_res_139	dummy_lc.txt	4	58.528381495741165	1101011111011111001111	3.0504017806703345	4.995575290984628	4.77672589530194	4.927537990376385	NA	1101011111011111001111	1101011111011111001111	1101011111011111001111	1101011111011111001111	NA	1.990840541286568	5.3920336353541245	0.18454343433327391	358.28911541290813
july13_res_249	dummy_lc.txt	4	247.20390134192257	11111	103.8743432945168	1.2765134388494992	276.6052944776274	9.103132056541893	NA	11111	11111	11111	11111	NA	1.9895174127889714	19.16809637277315	2.7341714811812494	388.063808101628
july13_res_744	dummy_lc.txt	4	153.3391612015855	111101011	1.9332989915140473	3.933589616282194	3.0211747151590127	2.0628952215153986	NA	111101011	111101011	111101011	111101011	NA	1.9917511650049764	0.0	0.49933972721687897	353.39205412963963
july13_res_24	dummy_lc.txt	4	13.87811881815321	110111011110110000001111111011110101111100000000111111101111011110100000001111111011111111	0.5482451361699859	1.1086120509291928	0.7729626611704762	1.3198337995598337	NA	110111011110110000001111111011110101111100000000111111101111011110100000001111111011111111	110111011110110000001111111011110101111100000000111111101111011110100000001111111011111111	110111011110110000001111111011110101111100000000111111101111011110100000001111111011111111	110111011110110000001111111011110101111100000000111111101111011110100000001111111011111111	NA	1.9831291005511058	1.6061089877321675	0.13746153887779558	354.5030652013613
july13_res_649	dummy_lc.txt	4	80.4566839683135	1110111011110111	1.087291898688226	0.6074303482666286	0.879340517277121	0.8623912492847888	NA	1110111011110111	1110111011110111	1110111011110111	1110111011110111	NA	1.9853275351597315	12.81030505959238	0.3471625575181438	365.7073142001478
july13_res_14	dummy_lc.txt	4	33.77733874934916	1111110011101111100111111111000111111	4.802839908921573	3.4027244794859683	4.35030089286522	7.084664758117033	NA	1111110011101111100111111111000111111	1111110011101111100111111111000111111	1111110011101111100111111111000111111	1101110011101111100111111111000011101	NA	1.9888437807651438	7.2053156622443755	0.20490498925824835	360.1021157261871
july13_res_970	dummy_lc.txt	5	390.0312720647943	1111	2.976917861607503	1.514776138425714	1.4400746074892534	1.4822825045945158	1.46338428488554	1111	1111	1111	1111	1111	1.9897142057365158	0.0	0.7813337867661524	354.39707633394335
july13_res_45	dummy_lc.txt	5	252.46188340262853	11111	0.9271706310607115	2.213308905913812	1.386411293303163	1.7893656929961632	1.2744771301268163	11111	11111	11111	11111	11111	1.9901409727465176	24.491929309150763	0.6473169161041613	378.38071555118677
july13_res_460	dummy_lc.txt	5	298.15992667199373	11011	1.939673476147301	2.2180519399525873	1.023964818349502	1.8045140983528778	1.719937200858477	11011	11011	11011	11011	01001	1.9890810421614937	0.0	0.5141859154925816	353.8969529994437
july13_res_675	dummy_lc.txt	5	229.18862347945333	101111	1.218424187721325	1.8816146297785814	2.112804543058601	1.2611858646244398	1.1844730102604422	101111	101111	101111	101111	101111	1.9883633645472738	0.0	0.5748394645246242	353.39697680908677
july13_res_125	dummy_lc.txt	5	72.16659691264445	11101111011110111	6.192038947141897	7.458676735934177	6.168249576600339	6.034597534096941	3.26237987035889	11101111011110111	11101111011110111	11101111011110111	11101111011110111	11100101011110101	1.9916084110166057	24.48989189032769	0.5927405200167525	378.88684315829414
july13_res_515	dummy_lc.txt	5	100.40491713186965	1101110111011	1.2692527483167235	3.13125496190111	2.7153732736040337	1.7428748474095217	4.134223205324864	1101110111011	1101110111011	1101110111011	1101110111011	1101000001011	1.9931509743158053	1.8264175973062164	0.42712828195512215	355.2206666625181
july13_res_410	dummy_lc.txt	5	54.04595598943314	11110111111011011001111	1.2281258073990755	1.9622948780035154	2.9326522735070415	1.9512747582715766	2.483693473128788	11110111111011011001111	11110111111011011001111	11110111111011011001111	11110111111011011001111	10110011101010011001101	1.9865825026974642	8.898185964364444	0.2421466647991393	361.7951244301936
july13_res_145	dummy_lc.txt	5	583.8379150090753	111	6.156724749266768	4.459236266976116	5.148172220233386	8.018606157126284	8.401994327438063	111	111	111	111	111	1.990998493353117	63.759781297366395	0.9353849972336135	419.6566676301442
july13_res_910	dummy_lc.txt	5	483.57415412861496	111	3.4334360372910235	1.463587716342147	2.8995093138423687	1.464711180045295	3.0818571978790534	111	111	111	111	111	1.9888842418143444	57.40292979338106	0.4419621049892232	412.2999161266023
july13_nores_66	dummy_lc.txt	1	141.0290968772091	111101111	165.18893289095888	NA	NA	NA	NA	111101111	NA	NA	NA	NA	1.9881553954356932	31.764638728777634	0.40332058928076275	387.161603849779
july13_nores_346	dummy_lc.txt	1	26.0812192876878	111111110001111111111100011111101111000011111111	5.015842984816937	NA	NA	NA	NA	111111110001111111111100011111101111000011111111	NA	NA	NA	NA	1.9892654083265782	0.6497463141026808	0.0975814317482122	353.54674732774913
july13_nores_861	dummy_lc.txt	1	542.9199696895741	111	42.382659320306594	NA	NA	NA	NA	011	NA	NA	NA	NA	1.9894444646848901	0.0	0.4153681486493383	356.39698633326395
july13_nores_291	dummy_lc.txt	1	34.843240973703615	111111001111111100011111111000111111	8.129736387240388	NA	NA	NA	NA	111111001111111100011111111000111111	NA	NA	NA	NA	1.9854029093529475	5.269735656247406	0.37352936342718385	358.1669401076418
july13_nores_936	dummy_lc.txt	1	181.73139261291976	1111111	13.196534534798035	NA	NA	NA	NA	1111111	NA	NA	NA	NA	1.9892314697941287	0.0	0.38638702503988615	353.39619965327734
july13_nores_371	dummy_lc.txt	1	485.27341194538616	111	13.579617945115098	NA	NA	NA	NA	111	NA	NA	NA	NA	1.989484352034256	57.608878619477835	0.5305269197760265	412.00604495417184
july13_nores_551	dummy_lc.txt	1	63.38256725777537	11101111101111101111	125.70478352750989	NA	NA	NA	NA	10101000100011001101	NA	NA	NA	NA	1.990785725310581	31.274494365333126	0.3345042130693379	385.6717380340054
july13_nores_621	dummy_lc.txt	1	139.06410974365997	111101101	148.9788282602488	NA	NA	NA	NA	111101101	NA	NA	NA	NA	1.9940154224364393	0.0	3.14976555038729	362.3913954148965
july13_nores_511	dummy_lc.txt	1	23.09104483966764	111011110000111101111111000011111111111100001111111110	3.260351378302077	NA	NA	NA	NA	111011110000111101111111000011111111111100001111111110	NA	NA	NA	NA	1.9865938529468585	6.214941133759427	0.1826847323962188	359.11194275550827
july13_nores_171	dummy_lc.txt	1	42.15200938929	111110011111100011111100111111	1.4841701090522603	NA	NA	NA	NA	111110011111100011111100111111	NA	NA	NA	NA	1.9913828411707697	13.315480608136399	0.3316547304971615	366.21247884607266
july13_nores_956	dummy_lc.txt	1	507.1518514224145	111	7.872464026754898	NA	NA	NA	NA	111	NA	NA	NA	NA	1.9883754119019108	5.0218149419432105	0.9124648985855608	359.9109901119798
july13_nores_871	dummy_lc.txt	1	21.13113950910585	11010111100001111111111111100001111011101111000001111111111	1.3931437984832191	NA	NA	NA	NA	11010111100001111111111111100001111011101111000001111111111	NA	NA	NA	NA	1.9889401144088175	2.810893701951577	0.1731528006529196	355.7078971513291
july13_nores_381	dummy_lc.txt	1	21.08882552249277	11010111100001111111111111100001111011101111000001111111111	4.05866678240693	NA	NA	NA	NA	11010111100001111111111111100001111011101111000001111111111	NA	NA	NA	NA	1.9851289763403823	4.3683391698754575	0.21819653168043984	357.2653067226844
july13_nores_767	dummy_lc.txt	2	18.054556226857123	111111111100000111110111111111100000111011011111111000000111110111111	1.513375899248988	1.8083699046263693	NA	NA	NA	111111111100000111110111111111100000111011011111111000000111110111111	111111111100000111110111111111100000111011011111111000000111110111111	NA	NA	NA	1.993998552991539	6.508747435278007	0.3106206869718368	359.40573171097856
july13_nores_432	dummy_lc.txt	2	85.40045900155035	111011101110111	3.2324455700199435	3.2319752938584685	NA	NA	NA	111011101110111	111011101110111	NA	NA	NA	1.9867232232489427	1.5232393453399566	0.3655640756078298	354.42035375256245
july13_nores_452	dummy_lc.txt	2	61.69042439299149	11101111100111101111	15.7447855269518	9.807651281120826	NA	NA	NA	11101111100111101111	11101111100111101111	NA	NA	NA	1.9876625723274255	37.07091504518416	0.13975881844995983	389.9679116005245
july13_nores_437	dummy_lc.txt	2	13.739723202936206	1111100111111100000001111110111100111111100000001111110111101111111000000001111111011111111	3.6022874107900393	1.0436978465374485	NA	NA	NA	1111100111111100000001111110111100111111100000001111110111101111111000000001111111011111111	1111100111111100000001111110111100111111100000001111110111101111111000000001111111011111111	NA	NA	NA	1.9886114145956315	0.7554965284100174	0.1512352837220453	353.6525149157166
july13_nores_822	dummy_lc.txt	2	71.30386723197185	111011110111100111	1.6035119176985286	1.3417694941025116	NA	NA	NA	111011110111100111	111011110111100111	NA	NA	NA	1.986370398511653	7.430775660062965	0.4356556726452519	360.32774669651536
july13_nores_137	dummy_lc.txt	2	353.7214576945069	1111	11.479456802555509	8.025984040960914	NA	NA	NA	1111	0111	NA	NA	NA	1.987611958514747	3.471933815095359	0.585410271638088	358.36894681516173
july13_nores_267	dummy_lc.txt	2	208.47828137029077	111111	3.769095602491975	6.02931232853451	NA	NA	NA	111111	111111	NA	NA	NA	1.9893480711809144	70.17033069593168	0.39133501383468206	423.5638225263014
july13_nores_777	dummy_lc.txt	2	162.27266689450317	11111101	3.607553872203076	6.111309536964251	NA	NA	NA	11111101	11111101	NA	NA	NA	1.9869962241583392	3.0762159397188737	0.38369836877665164	356.47319681813775
july13_nores_262	dummy_lc.txt	2	20.920415196184297	11111111100001111111111111100000110111111111000001111111111	1.4768418161782468	2.0234089107980524	NA	NA	NA	11111111100001111111111111100000110111111111000001111111111	11111111100001111111111111100000110111111111000001111111111	NA	NA	NA	1.9873838522611633	7.504188513579517	0.28490433719377906	360.39639107969947
july13_nores_277	dummy_lc.txt	2	28.173645619378178	11111110001110111111000111011111100010111111	3.404621874797975	3.97382899557729	NA	NA	NA	11111110001110111111000111011111100010111111	11111110001110111111000111011111100010111111	NA	NA	NA	1.9908058517067282	9.1786345755795	0.2538036285106967	362.07558673531025
july13_nores_367	dummy_lc.txt	2	38.1322212756532	111110011111111001111111000111111	9.107416231771264	7.564898777494086	NA	NA	NA	111110011111111001111111000111111	111110011111111001111111000111111	NA	NA	NA	1.9912112779006022	14.776563028367972	0.1823901837493475	367.6734846153975
july13_nores_102	dummy_lc.txt	2	76.14172845959398	11101111011110111	5.39101966857957	2.8764149043838887	NA	NA	NA	11101111011110111	11101111011110111	NA	NA	NA	1.987371333489169	6.012880076269033	0.273551926840094	358.90993069690364
july13_nores_597	dummy_lc.txt	2	342.72884712651376	1111	6.432619981753202	14.736227095499123	NA	NA	NA	1111	1111	NA	NA	NA	1.9887867164127315	0.0	0.5127118027131303	354.3977996733052
july13_nores_172	dummy_lc.txt	2	71.59029169727489	111011110111100111	16.228930952840447	39.91881252320791	NA	NA	NA	111011110111100111	111011110111100111	NA	NA	NA	1.984006726291153	3.110607984246519	1.4730660911853606	358.00786459344033
july13_nores_67	dummy_lc.txt	2	57.48199103151897	1111011111001111001111	21.39495849094225	14.271591361590266	NA	NA	NA	1111011111001111001111	1111011111001111001111	NA	NA	NA	1.9883015490592324	1.4388489339724047	0.306111552006448	354.835828144402
july13_nores_482	dummy_lc.txt	2	22.474576487937128	1111111100001111011111111000011111011111100001111101111	0.8916847522721392	1.004306758108507	NA	NA	NA	1111111100001111011111111000011111011111100001111101111	1111111100001111011111111000011111011111100001111101111	NA	NA	NA	1.987027280139808	9.57841878522699	0.2335439342615683	362.4728474871447
july13_nores_282	dummy_lc.txt	2	34.49577660667412	111111001111101100011111111000111111	0.4472168735540613	2.177403050751056	NA	NA	NA	111111001111101100011111111000111111	111111001111101100011111111000111111	NA	NA	NA	1.9937874863244849	3.712022468213997	0.3472128824040355	356.6054537846757
